time,package_id,task_id,status,x,y
542,28,28,delivered,20.0,26.0
542,29,29,delivered,8.0,56.0
542,30,30,directly_delivered,2.0,48.0
542,31,31,delivered,30.0,5.0
542,32,32,directly_delivered,5.0,30.0
542,33,33,directly_delivered,49.0,58.0
542,34,34,delivered,24.0,58.0
542,35,35,directly_delivered,57.0,29.0
542,36,36,directly_delivered,26.0,52.0
542,37,37,directly_delivered,25.0,21.0
542,38,38,delivered,37.0,47.0
542,39,39,delivered,55.0,54.0
542,40,40,at_pickup_point,56.0,39.0
542,41,41,at_pickup_point,63.0,23.0
542,42,42,at_pickup_point,63.0,65.0
542,43,43,at_pickup_point,37.0,56.0
542,44,44,at_pickup_point,30.0,25.0
542,45,45,at_pickup_point,53.0,43.0
542,46,46,at_pickup_point,18.0,18.0
542,47,47,at_pickup_point,65.0,20.0
543,0,0,delivered,25.0,24.0
543,1,1,directly_delivered,16.0,22.0
543,2,2,directly_delivered,20.0,40.0
543,3,3,directly_delivered,18.0,24.0
543,4,4,directly_delivered,37.0,31.0
543,5,5,directly_delivered,2.0,60.0
543,6,6,directly_delivered,57.0,48.0
543,7,7,directly_delivered,15.0,19.0
543,8,8,directly_delivered,30.0,60.0
543,9,9,delivered,41.0,37.0
543,10,10,directly_delivered,27.0,43.0
543,11,11,directly_delivered,5.0,5.0
543,12,12,delivered,31.0,52.0
543,13,13,directly_delivered,28.0,18.0
543,14,14,directly_delivered,21.0,24.0
543,15,15,directly_delivered,35.0,40.0
543,16,16,directly_delivered,40.0,60.0
543,17,17,directly_delivered,6.0,38.0
543,18,18,delivered,57.0,68.0
543,19,19,directly_delivered,49.0,73.0
543,20,20,delivered,14.0,37.0
543,21,21,delivered,24.0,12.0
543,22,22,delivered,19.0,21.0
543,23,23,delivered,11.0,14.0
543,24,24,directly_delivered,55.0,5.0
543,25,25,directly_delivered,56.0,37.0
543,26,26,delivered,31.0,67.0
543,27,27,delivered,20.0,50.0
543,28,28,delivered,20.0,26.0
543,29,29,delivered,8.0,56.0
543,30,30,directly_delivered,2.0,48.0
543,31,31,delivered,30.0,5.0
543,32,32,directly_delivered,5.0,30.0
543,33,33,directly_delivered,49.0,58.0
543,34,34,delivered,24.0,58.0
543,35,35,directly_delivered,57.0,29.0
543,36,36,directly_delivered,26.0,52.0
543,37,37,directly_delivered,25.0,21.0
543,38,38,delivered,37.0,47.0
543,39,39,delivered,55.0,54.0
543,40,40,at_pickup_point,56.0,39.0
543,41,41,at_pickup_point,63.0,23.0
543,42,42,at_pickup_point,63.0,65.0
543,43,43,at_pickup_point,37.0,56.0
543,44,44,at_pickup_point,30.0,25.0
543,45,45,at_pickup_point,53.0,43.0
543,46,46,at_pickup_point,18.0,18.0
543,47,47,at_pickup_point,65.0,20.0
544,0,0,delivered,25.0,24.0
544,1,1,directly_delivered,16.0,22.0
544,2,2,directly_delivered,20.0,40.0
544,3,3,directly_delivered,18.0,24.0
544,4,4,directly_delivered,37.0,31.0
544,5,5,directly_delivered,2.0,60.0
544,6,6,directly_delivered,57.0,48.0
544,7,7,directly_delivered,15.0,19.0
544,8,8,directly_delivered,30.0,60.0
544,9,9,delivered,41.0,37.0
544,10,10,directly_delivered,27.0,43.0
544,11,11,directly_delivered,5.0,5.0
544,12,12,delivered,31.0,52.0
544,13,13,directly_delivered,28.0,18.0
544,14,14,directly_delivered,21.0,24.0
544,15,15,directly_delivered,35.0,40.0
544,16,16,directly_delivered,40.0,60.0
544,17,17,directly_delivered,6.0,38.0
544,18,18,delivered,57.0,68.0
544,19,19,directly_delivered,49.0,73.0
544,20,20,delivered,14.0,37.0
544,21,21,delivered,24.0,12.0
544,22,22,delivered,19.0,21.0
544,23,23,delivered,11.0,14.0
544,24,24,directly_delivered,55.0,5.0
544,25,25,directly_delivered,56.0,37.0
544,26,26,delivered,31.0,67.0
544,27,27,delivered,20.0,50.0
544,28,28,delivered,20.0,26.0
544,29,29,delivered,8.0,56.0
544,30,30,directly_delivered,2.0,48.0
544,31,31,delivered,30.0,5.0
544,32,32,directly_delivered,5.0,30.0
544,33,33,directly_delivered,49.0,58.0
544,34,34,delivered,24.0,58.0
544,35,35,directly_delivered,57.0,29.0
544,36,36,directly_delivered,26.0,52.0
544,37,37,directly_delivered,25.0,21.0
544,38,38,delivered,37.0,47.0
544,39,39,delivered,55.0,54.0
544,40,40,at_pickup_point,56.0,39.0
544,41,41,at_pickup_point,63.0,23.0
544,42,42,at_pickup_point,63.0,65.0
544,43,43,at_pickup_point,37.0,56.0
544,44,44,at_pickup_point,30.0,25.0
544,45,45,at_pickup_point,53.0,43.0
544,46,46,at_pickup_point,18.0,18.0
544,47,47,at_pickup_point,65.0,20.0
545,0,0,delivered,25.0,24.0
545,1,1,directly_delivered,16.0,22.0
545,2,2,directly_delivered,20.0,40.0
545,3,3,directly_delivered,18.0,24.0
545,4,4,directly_delivered,37.0,31.0
545,5,5,directly_delivered,2.0,60.0
545,6,6,directly_delivered,57.0,48.0
545,7,7,directly_delivered,15.0,19.0
545,8,8,directly_delivered,30.0,60.0
545,9,9,delivered,41.0,37.0
545,10,10,directly_delivered,27.0,43.0
545,11,11,directly_delivered,5.0,5.0
545,12,12,delivered,31.0,52.0
545,13,13,directly_delivered,28.0,18.0
545,14,14,directly_delivered,21.0,24.0
545,15,15,directly_delivered,35.0,40.0
545,16,16,directly_delivered,40.0,60.0
545,17,17,directly_delivered,6.0,38.0
545,18,18,delivered,57.0,68.0
545,19,19,directly_delivered,49.0,73.0
545,20,20,delivered,14.0,37.0
545,21,21,delivered,24.0,12.0
545,22,22,delivered,19.0,21.0
545,23,23,delivered,11.0,14.0
545,24,24,directly_delivered,55.0,5.0
545,25,25,directly_delivered,56.0,37.0
545,26,26,delivered,31.0,67.0
545,27,27,delivered,20.0,50.0
545,28,28,delivered,20.0,26.0
545,29,29,delivered,8.0,56.0
545,30,30,directly_delivered,2.0,48.0
545,31,31,delivered,30.0,5.0
545,32,32,directly_delivered,5.0,30.0
545,33,33,directly_delivered,49.0,58.0
545,34,34,delivered,24.0,58.0
545,35,35,directly_delivered,57.0,29.0
545,36,36,directly_delivered,26.0,52.0
545,37,37,directly_delivered,25.0,21.0
545,38,38,delivered,37.0,47.0
545,39,39,delivered,55.0,54.0
545,40,40,at_pickup_point,56.0,39.0
545,41,41,at_pickup_point,63.0,23.0
545,42,42,at_pickup_point,63.0,65.0
545,43,43,at_pickup_point,37.0,56.0
545,44,44,at_pickup_point,30.0,25.0
545,45,45,at_pickup_point,53.0,43.0
545,46,46,at_pickup_point,18.0,18.0
545,47,47,at_pickup_point,65.0,20.0
546,0,0,delivered,25.0,24.0
546,1,1,directly_delivered,16.0,22.0
546,2,2,directly_delivered,20.0,40.0
546,3,3,directly_delivered,18.0,24.0
546,4,4,directly_delivered,37.0,31.0
546,5,5,directly_delivered,2.0,60.0
546,6,6,directly_delivered,57.0,48.0
546,7,7,directly_delivered,15.0,19.0
546,8,8,directly_delivered,30.0,60.0
546,9,9,delivered,41.0,37.0
546,10,10,directly_delivered,27.0,43.0
546,11,11,directly_delivered,5.0,5.0
546,12,12,delivered,31.0,52.0
546,13,13,directly_delivered,28.0,18.0
546,14,14,directly_delivered,21.0,24.0
546,15,15,directly_delivered,35.0,40.0
546,16,16,directly_delivered,40.0,60.0
546,17,17,directly_delivered,6.0,38.0
546,18,18,delivered,57.0,68.0
546,19,19,directly_delivered,49.0,73.0
546,20,20,delivered,14.0,37.0
546,21,21,delivered,24.0,12.0
546,22,22,delivered,19.0,21.0
546,23,23,delivered,11.0,14.0
546,24,24,directly_delivered,55.0,5.0
546,25,25,directly_delivered,56.0,37.0
546,26,26,delivered,31.0,67.0
546,27,27,delivered,20.0,50.0
546,28,28,delivered,20.0,26.0
546,29,29,delivered,8.0,56.0
546,30,30,directly_delivered,2.0,48.0
546,31,31,delivered,30.0,5.0
546,32,32,directly_delivered,5.0,30.0
546,33,33,directly_delivered,49.0,58.0
546,34,34,delivered,24.0,58.0
546,35,35,directly_delivered,57.0,29.0
546,36,36,directly_delivered,26.0,52.0
546,37,37,directly_delivered,25.0,21.0
546,38,38,delivered,37.0,47.0
546,39,39,delivered,55.0,54.0
546,40,40,at_pickup_point,56.0,39.0
546,41,41,at_pickup_point,63.0,23.0
546,42,42,at_pickup_point,63.0,65.0
546,43,43,at_pickup_point,37.0,56.0
546,44,44,at_pickup_point,30.0,25.0
546,45,45,at_pickup_point,53.0,43.0
546,46,46,at_pickup_point,18.0,18.0
546,47,47,at_pickup_point,65.0,20.0
547,0,0,delivered,25.0,24.0
547,1,1,directly_delivered,16.0,22.0
547,2,2,directly_delivered,20.0,40.0
547,3,3,directly_delivered,18.0,24.0
547,4,4,directly_delivered,37.0,31.0
547,5,5,directly_delivered,2.0,60.0
547,6,6,directly_delivered,57.0,48.0
547,7,7,directly_delivered,15.0,19.0
547,8,8,directly_delivered,30.0,60.0
547,9,9,delivered,41.0,37.0
547,10,10,directly_delivered,27.0,43.0
547,11,11,directly_delivered,5.0,5.0
547,12,12,delivered,31.0,52.0
547,13,13,directly_delivered,28.0,18.0
547,14,14,directly_delivered,21.0,24.0
547,15,15,directly_delivered,35.0,40.0
547,16,16,directly_delivered,40.0,60.0
547,17,17,directly_delivered,6.0,38.0
547,18,18,delivered,57.0,68.0
547,19,19,directly_delivered,49.0,73.0
547,20,20,delivered,14.0,37.0
547,21,21,delivered,24.0,12.0
547,22,22,delivered,19.0,21.0
547,23,23,delivered,11.0,14.0
547,24,24,directly_delivered,55.0,5.0
547,25,25,directly_delivered,56.0,37.0
547,26,26,delivered,31.0,67.0
547,27,27,delivered,20.0,50.0
547,28,28,delivered,20.0,26.0
547,29,29,delivered,8.0,56.0
547,30,30,directly_delivered,2.0,48.0
547,31,31,delivered,30.0,5.0
547,32,32,directly_delivered,5.0,30.0
547,33,33,directly_delivered,49.0,58.0
547,34,34,delivered,24.0,58.0
547,35,35,directly_delivered,57.0,29.0
547,36,36,directly_delivered,26.0,52.0
547,37,37,directly_delivered,25.0,21.0
547,38,38,delivered,37.0,47.0
547,39,39,delivered,55.0,54.0
547,40,40,at_pickup_point,56.0,39.0
547,41,41,at_pickup_point,63.0,23.0
547,42,42,at_pickup_point,63.0,65.0
547,43,43,at_pickup_point,37.0,56.0
547,44,44,at_pickup_point,30.0,25.0
547,45,45,at_pickup_point,53.0,43.0
547,46,46,at_pickup_point,18.0,18.0
547,47,47,at_pickup_point,65.0,20.0
548,0,0,delivered,25.0,24.0
548,1,1,directly_delivered,16.0,22.0
548,2,2,directly_delivered,20.0,40.0
548,3,3,directly_delivered,18.0,24.0
548,4,4,directly_delivered,37.0,31.0
548,5,5,directly_delivered,2.0,60.0
548,6,6,directly_delivered,57.0,48.0
548,7,7,directly_delivered,15.0,19.0
548,8,8,directly_delivered,30.0,60.0
548,9,9,delivered,41.0,37.0
548,10,10,directly_delivered,27.0,43.0
548,11,11,directly_delivered,5.0,5.0
548,12,12,delivered,31.0,52.0
548,13,13,directly_delivered,28.0,18.0
548,14,14,directly_delivered,21.0,24.0
548,15,15,directly_delivered,35.0,40.0
548,16,16,directly_delivered,40.0,60.0
548,17,17,directly_delivered,6.0,38.0
548,18,18,delivered,57.0,68.0
548,19,19,directly_delivered,49.0,73.0
548,20,20,delivered,14.0,37.0
548,21,21,delivered,24.0,12.0
548,22,22,delivered,19.0,21.0
548,23,23,delivered,11.0,14.0
548,24,24,directly_delivered,55.0,5.0
548,25,25,directly_delivered,56.0,37.0
548,26,26,delivered,31.0,67.0
548,27,27,delivered,20.0,50.0
548,28,28,delivered,20.0,26.0
548,29,29,delivered,8.0,56.0
548,30,30,directly_delivered,2.0,48.0
548,31,31,delivered,30.0,5.0
548,32,32,directly_delivered,5.0,30.0
548,33,33,directly_delivered,49.0,58.0
548,34,34,delivered,24.0,58.0
548,35,35,directly_delivered,57.0,29.0
548,36,36,directly_delivered,26.0,52.0
548,37,37,directly_delivered,25.0,21.0
548,38,38,delivered,37.0,47.0
548,39,39,delivered,55.0,54.0
548,40,40,at_pickup_point,56.0,39.0
548,41,41,at_pickup_point,63.0,23.0
548,42,42,at_pickup_point,63.0,65.0
548,43,43,at_pickup_point,37.0,56.0
548,44,44,at_pickup_point,30.0,25.0
548,45,45,at_pickup_point,53.0,43.0
548,46,46,at_pickup_point,18.0,18.0
548,47,47,at_pickup_point,65.0,20.0
549,0,0,delivered,25.0,24.0
549,1,1,directly_delivered,16.0,22.0
549,2,2,directly_delivered,20.0,40.0
549,3,3,directly_delivered,18.0,24.0
549,4,4,directly_delivered,37.0,31.0
549,5,5,directly_delivered,2.0,60.0
549,6,6,directly_delivered,57.0,48.0
549,7,7,directly_delivered,15.0,19.0
549,8,8,directly_delivered,30.0,60.0
549,9,9,delivered,41.0,37.0
549,10,10,directly_delivered,27.0,43.0
549,11,11,directly_delivered,5.0,5.0
549,12,12,delivered,31.0,52.0
549,13,13,directly_delivered,28.0,18.0
549,14,14,directly_delivered,21.0,24.0
549,15,15,directly_delivered,35.0,40.0
549,16,16,directly_delivered,40.0,60.0
549,17,17,directly_delivered,6.0,38.0
549,18,18,delivered,57.0,68.0
549,19,19,directly_delivered,49.0,73.0
549,20,20,delivered,14.0,37.0
549,21,21,delivered,24.0,12.0
549,22,22,delivered,19.0,21.0
549,23,23,delivered,11.0,14.0
549,24,24,directly_delivered,55.0,5.0
549,25,25,directly_delivered,56.0,37.0
549,26,26,delivered,31.0,67.0
549,27,27,delivered,20.0,50.0
549,28,28,delivered,20.0,26.0
549,29,29,delivered,8.0,56.0
549,30,30,directly_delivered,2.0,48.0
549,31,31,delivered,30.0,5.0
549,32,32,directly_delivered,5.0,30.0
549,33,33,directly_delivered,49.0,58.0
549,34,34,delivered,24.0,58.0
549,35,35,directly_delivered,57.0,29.0
549,36,36,directly_delivered,26.0,52.0
549,37,37,directly_delivered,25.0,21.0
549,38,38,delivered,37.0,47.0
549,39,39,delivered,55.0,54.0
549,40,40,at_pickup_point,56.0,39.0
549,41,41,at_pickup_point,63.0,23.0
549,42,42,at_pickup_point,63.0,65.0
549,43,43,at_pickup_point,37.0,56.0
549,44,44,at_pickup_point,30.0,25.0
549,45,45,at_pickup_point,53.0,43.0
549,46,46,at_pickup_point,18.0,18.0
549,47,47,at_pickup_point,65.0,20.0
550,0,0,delivered,25.0,24.0
550,1,1,directly_delivered,16.0,22.0
550,2,2,directly_delivered,20.0,40.0
550,3,3,directly_delivered,18.0,24.0
550,4,4,directly_delivered,37.0,31.0
550,5,5,directly_delivered,2.0,60.0
550,6,6,directly_delivered,57.0,48.0
550,7,7,directly_delivered,15.0,19.0
550,8,8,directly_delivered,30.0,60.0
550,9,9,delivered,41.0,37.0
550,10,10,directly_delivered,27.0,43.0
550,11,11,directly_delivered,5.0,5.0
550,12,12,delivered,31.0,52.0
550,13,13,directly_delivered,28.0,18.0
550,14,14,directly_delivered,21.0,24.0
550,15,15,directly_delivered,35.0,40.0
550,16,16,directly_delivered,40.0,60.0
550,17,17,directly_delivered,6.0,38.0
550,18,18,delivered,57.0,68.0
550,19,19,directly_delivered,49.0,73.0
550,20,20,delivered,14.0,37.0
550,21,21,delivered,24.0,12.0
550,22,22,delivered,19.0,21.0
550,23,23,delivered,11.0,14.0
550,24,24,directly_delivered,55.0,5.0
550,25,25,directly_delivered,56.0,37.0
550,26,26,delivered,31.0,67.0
550,27,27,delivered,20.0,50.0
550,28,28,delivered,20.0,26.0
550,29,29,delivered,8.0,56.0
550,30,30,directly_delivered,2.0,48.0
550,31,31,delivered,30.0,5.0
550,32,32,directly_delivered,5.0,30.0
550,33,33,directly_delivered,49.0,58.0
550,34,34,delivered,24.0,58.0
550,35,35,directly_delivered,57.0,29.0
550,36,36,directly_delivered,26.0,52.0
550,37,37,directly_delivered,25.0,21.0
550,38,38,delivered,37.0,47.0
550,39,39,delivered,55.0,54.0
550,40,40,at_pickup_point,56.0,39.0
550,41,41,at_pickup_point,63.0,23.0
550,42,42,at_pickup_point,63.0,65.0
550,43,43,at_pickup_point,37.0,56.0
550,44,44,at_pickup_point,30.0,25.0
550,45,45,at_pickup_point,53.0,43.0
550,46,46,at_pickup_point,18.0,18.0
550,47,47,at_pickup_point,65.0,20.0
551,0,0,delivered,25.0,24.0
551,1,1,directly_delivered,16.0,22.0
551,2,2,directly_delivered,20.0,40.0
551,3,3,directly_delivered,18.0,24.0
551,4,4,directly_delivered,37.0,31.0
551,5,5,directly_delivered,2.0,60.0
551,6,6,directly_delivered,57.0,48.0
551,7,7,directly_delivered,15.0,19.0
551,8,8,directly_delivered,30.0,60.0
551,9,9,delivered,41.0,37.0
551,10,10,directly_delivered,27.0,43.0
551,11,11,directly_delivered,5.0,5.0
551,12,12,delivered,31.0,52.0
551,13,13,directly_delivered,28.0,18.0
551,14,14,directly_delivered,21.0,24.0
551,15,15,directly_delivered,35.0,40.0
551,16,16,directly_delivered,40.0,60.0
551,17,17,directly_delivered,6.0,38.0
551,18,18,delivered,57.0,68.0
551,19,19,directly_delivered,49.0,73.0
551,20,20,delivered,14.0,37.0
551,21,21,delivered,24.0,12.0
551,22,22,delivered,19.0,21.0
551,23,23,delivered,11.0,14.0
551,24,24,directly_delivered,55.0,5.0
551,25,25,directly_delivered,56.0,37.0
551,26,26,delivered,31.0,67.0
551,27,27,delivered,20.0,50.0
551,28,28,delivered,20.0,26.0
551,29,29,delivered,8.0,56.0
551,30,30,directly_delivered,2.0,48.0
551,31,31,delivered,30.0,5.0
551,32,32,directly_delivered,5.0,30.0
551,33,33,directly_delivered,49.0,58.0
551,34,34,delivered,24.0,58.0
551,35,35,directly_delivered,57.0,29.0
551,36,36,directly_delivered,26.0,52.0
551,37,37,directly_delivered,25.0,21.0
551,38,38,delivered,37.0,47.0
551,39,39,delivered,55.0,54.0
551,40,40,at_pickup_point,56.0,39.0
551,41,41,at_pickup_point,63.0,23.0
551,42,42,at_pickup_point,63.0,65.0
551,43,43,at_pickup_point,37.0,56.0
551,44,44,at_pickup_point,30.0,25.0
551,45,45,at_pickup_point,53.0,43.0
551,46,46,at_pickup_point,18.0,18.0
551,47,47,at_pickup_point,65.0,20.0
552,0,0,delivered,25.0,24.0
552,1,1,directly_delivered,16.0,22.0
552,2,2,directly_delivered,20.0,40.0
552,3,3,directly_delivered,18.0,24.0
552,4,4,directly_delivered,37.0,31.0
552,5,5,directly_delivered,2.0,60.0
552,6,6,directly_delivered,57.0,48.0
552,7,7,directly_delivered,15.0,19.0
552,8,8,directly_delivered,30.0,60.0
552,9,9,delivered,41.0,37.0
552,10,10,directly_delivered,27.0,43.0
552,11,11,directly_delivered,5.0,5.0
552,12,12,delivered,31.0,52.0
552,13,13,directly_delivered,28.0,18.0
552,14,14,directly_delivered,21.0,24.0
552,15,15,directly_delivered,35.0,40.0
552,16,16,directly_delivered,40.0,60.0
552,17,17,directly_delivered,6.0,38.0
552,18,18,delivered,57.0,68.0
552,19,19,directly_delivered,49.0,73.0
552,20,20,delivered,14.0,37.0
552,21,21,delivered,24.0,12.0
552,22,22,delivered,19.0,21.0
552,23,23,delivered,11.0,14.0
552,24,24,directly_delivered,55.0,5.0
552,25,25,directly_delivered,56.0,37.0
552,26,26,delivered,31.0,67.0
552,27,27,delivered,20.0,50.0
552,28,28,delivered,20.0,26.0
552,29,29,delivered,8.0,56.0
552,30,30,directly_delivered,2.0,48.0
552,31,31,delivered,30.0,5.0
552,32,32,directly_delivered,5.0,30.0
552,33,33,directly_delivered,49.0,58.0
552,34,34,delivered,24.0,58.0
552,35,35,directly_delivered,57.0,29.0
552,36,36,directly_delivered,26.0,52.0
552,37,37,directly_delivered,25.0,21.0
552,38,38,delivered,37.0,47.0
552,39,39,delivered,55.0,54.0
552,40,40,at_pickup_point,56.0,39.0
552,41,41,at_pickup_point,63.0,23.0
552,42,42,at_pickup_point,63.0,65.0
552,43,43,at_pickup_point,37.0,56.0
552,44,44,at_pickup_point,30.0,25.0
552,45,45,at_pickup_point,53.0,43.0
552,46,46,at_pickup_point,18.0,18.0
552,47,47,at_pickup_point,65.0,20.0
553,0,0,delivered,25.0,24.0
553,1,1,directly_delivered,16.0,22.0
553,2,2,directly_delivered,20.0,40.0
553,3,3,directly_delivered,18.0,24.0
553,4,4,directly_delivered,37.0,31.0
553,5,5,directly_delivered,2.0,60.0
553,6,6,directly_delivered,57.0,48.0
553,7,7,directly_delivered,15.0,19.0
553,8,8,directly_delivered,30.0,60.0
553,9,9,delivered,41.0,37.0
553,10,10,directly_delivered,27.0,43.0
553,11,11,directly_delivered,5.0,5.0
553,12,12,delivered,31.0,52.0
553,13,13,directly_delivered,28.0,18.0
553,14,14,directly_delivered,21.0,24.0
553,15,15,directly_delivered,35.0,40.0
553,16,16,directly_delivered,40.0,60.0
553,17,17,directly_delivered,6.0,38.0
553,18,18,delivered,57.0,68.0
553,19,19,directly_delivered,49.0,73.0
553,20,20,delivered,14.0,37.0
553,21,21,delivered,24.0,12.0
553,22,22,delivered,19.0,21.0
553,23,23,delivered,11.0,14.0
553,24,24,directly_delivered,55.0,5.0
553,25,25,directly_delivered,56.0,37.0
553,26,26,delivered,31.0,67.0
553,27,27,delivered,20.0,50.0
553,28,28,delivered,20.0,26.0
553,29,29,delivered,8.0,56.0
553,30,30,directly_delivered,2.0,48.0
553,31,31,delivered,30.0,5.0
553,32,32,directly_delivered,5.0,30.0
553,33,33,directly_delivered,49.0,58.0
553,34,34,delivered,24.0,58.0
553,35,35,directly_delivered,57.0,29.0
553,36,36,directly_delivered,26.0,52.0
553,37,37,directly_delivered,25.0,21.0
553,38,38,delivered,37.0,47.0
553,39,39,delivered,55.0,54.0
553,40,40,at_pickup_point,56.0,39.0
553,41,41,at_pickup_point,63.0,23.0
553,42,42,at_pickup_point,63.0,65.0
553,43,43,at_pickup_point,37.0,56.0
553,44,44,at_pickup_point,30.0,25.0
553,45,45,at_pickup_point,53.0,43.0
553,46,46,at_pickup_point,18.0,18.0
553,47,47,at_pickup_point,65.0,20.0
554,0,0,delivered,25.0,24.0
554,1,1,directly_delivered,16.0,22.0
554,2,2,directly_delivered,20.0,40.0
554,3,3,directly_delivered,18.0,24.0
554,4,4,directly_delivered,37.0,31.0
554,5,5,directly_delivered,2.0,60.0
554,6,6,directly_delivered,57.0,48.0
554,7,7,directly_delivered,15.0,19.0
554,8,8,directly_delivered,30.0,60.0
554,9,9,delivered,41.0,37.0
554,10,10,directly_delivered,27.0,43.0
554,11,11,directly_delivered,5.0,5.0
554,12,12,delivered,31.0,52.0
554,13,13,directly_delivered,28.0,18.0
554,14,14,directly_delivered,21.0,24.0
554,15,15,directly_delivered,35.0,40.0
554,16,16,directly_delivered,40.0,60.0
554,17,17,directly_delivered,6.0,38.0
554,18,18,delivered,57.0,68.0
554,19,19,directly_delivered,49.0,73.0
554,20,20,delivered,14.0,37.0
554,21,21,delivered,24.0,12.0
554,22,22,delivered,19.0,21.0
554,23,23,delivered,11.0,14.0
554,24,24,directly_delivered,55.0,5.0
554,25,25,directly_delivered,56.0,37.0
554,26,26,delivered,31.0,67.0
554,27,27,delivered,20.0,50.0
554,28,28,delivered,20.0,26.0
554,29,29,delivered,8.0,56.0
554,30,30,directly_delivered,2.0,48.0
554,31,31,delivered,30.0,5.0
554,32,32,directly_delivered,5.0,30.0
554,33,33,directly_delivered,49.0,58.0
554,34,34,delivered,24.0,58.0
554,35,35,directly_delivered,57.0,29.0
554,36,36,directly_delivered,26.0,52.0
554,37,37,directly_delivered,25.0,21.0
554,38,38,delivered,37.0,47.0
554,39,39,delivered,55.0,54.0
554,40,40,at_pickup_point,56.0,39.0
554,41,41,at_pickup_point,63.0,23.0
554,42,42,at_pickup_point,63.0,65.0
554,43,43,at_pickup_point,37.0,56.0
554,44,44,at_pickup_point,30.0,25.0
554,45,45,at_pickup_point,53.0,43.0
554,46,46,at_pickup_point,18.0,18.0
554,47,47,at_pickup_point,65.0,20.0
555,0,0,delivered,25.0,24.0
555,1,1,directly_delivered,16.0,22.0
555,2,2,directly_delivered,20.0,40.0
555,3,3,directly_delivered,18.0,24.0
555,4,4,directly_delivered,37.0,31.0
555,5,5,directly_delivered,2.0,60.0
555,6,6,directly_delivered,57.0,48.0
555,7,7,directly_delivered,15.0,19.0
555,8,8,directly_delivered,30.0,60.0
555,9,9,delivered,41.0,37.0
555,10,10,directly_delivered,27.0,43.0
555,11,11,directly_delivered,5.0,5.0
555,12,12,delivered,31.0,52.0
555,13,13,directly_delivered,28.0,18.0
555,14,14,directly_delivered,21.0,24.0
555,15,15,directly_delivered,35.0,40.0
555,16,16,directly_delivered,40.0,60.0
555,17,17,directly_delivered,6.0,38.0
555,18,18,delivered,57.0,68.0
555,19,19,directly_delivered,49.0,73.0
555,20,20,delivered,14.0,37.0
555,21,21,delivered,24.0,12.0
555,22,22,delivered,19.0,21.0
555,23,23,delivered,11.0,14.0
555,24,24,directly_delivered,55.0,5.0
555,25,25,directly_delivered,56.0,37.0
555,26,26,delivered,31.0,67.0
555,27,27,delivered,20.0,50.0
555,28,28,delivered,20.0,26.0
555,29,29,delivered,8.0,56.0
555,30,30,directly_delivered,2.0,48.0
555,31,31,delivered,30.0,5.0
555,32,32,directly_delivered,5.0,30.0
555,33,33,directly_delivered,49.0,58.0
555,34,34,delivered,24.0,58.0
555,35,35,directly_delivered,57.0,29.0
555,36,36,directly_delivered,26.0,52.0
555,37,37,directly_delivered,25.0,21.0
555,38,38,delivered,37.0,47.0
555,39,39,delivered,55.0,54.0
555,40,40,at_pickup_point,56.0,39.0
555,41,41,at_pickup_point,63.0,23.0
555,42,42,at_pickup_point,63.0,65.0
555,43,43,at_pickup_point,37.0,56.0
555,44,44,at_pickup_point,30.0,25.0
555,45,45,at_pickup_point,53.0,43.0
555,46,46,at_pickup_point,18.0,18.0
555,47,47,at_pickup_point,65.0,20.0
556,0,0,delivered,25.0,24.0
556,1,1,directly_delivered,16.0,22.0
556,2,2,directly_delivered,20.0,40.0
556,3,3,directly_delivered,18.0,24.0
556,4,4,directly_delivered,37.0,31.0
556,5,5,directly_delivered,2.0,60.0
556,6,6,directly_delivered,57.0,48.0
556,7,7,directly_delivered,15.0,19.0
556,8,8,directly_delivered,30.0,60.0
556,9,9,delivered,41.0,37.0
556,10,10,directly_delivered,27.0,43.0
556,11,11,directly_delivered,5.0,5.0
556,12,12,delivered,31.0,52.0
556,13,13,directly_delivered,28.0,18.0
556,14,14,directly_delivered,21.0,24.0
556,15,15,directly_delivered,35.0,40.0
556,16,16,directly_delivered,40.0,60.0
556,17,17,directly_delivered,6.0,38.0
556,18,18,delivered,57.0,68.0
556,19,19,directly_delivered,49.0,73.0
556,20,20,delivered,14.0,37.0
556,21,21,delivered,24.0,12.0
556,22,22,delivered,19.0,21.0
556,23,23,delivered,11.0,14.0
556,24,24,directly_delivered,55.0,5.0
556,25,25,directly_delivered,56.0,37.0
556,26,26,delivered,31.0,67.0
556,27,27,delivered,20.0,50.0
556,28,28,delivered,20.0,26.0
556,29,29,delivered,8.0,56.0
556,30,30,directly_delivered,2.0,48.0
556,31,31,delivered,30.0,5.0
556,32,32,directly_delivered,5.0,30.0
556,33,33,directly_delivered,49.0,58.0
556,34,34,delivered,24.0,58.0
556,35,35,directly_delivered,57.0,29.0
556,36,36,directly_delivered,26.0,52.0
556,37,37,directly_delivered,25.0,21.0
556,38,38,delivered,37.0,47.0
556,39,39,delivered,55.0,54.0
556,40,40,at_pickup_point,56.0,39.0
556,41,41,at_pickup_point,63.0,23.0
556,42,42,at_pickup_point,63.0,65.0
556,43,43,at_pickup_point,37.0,56.0
556,44,44,at_pickup_point,30.0,25.0
556,45,45,at_pickup_point,53.0,43.0
556,46,46,at_pickup_point,18.0,18.0
556,47,47,at_pickup_point,65.0,20.0
557,0,0,delivered,25.0,24.0
